year,district,crop,yield_kg_per_ha,area_ha,production_tonnes,rainfall_mm,temp_avg_c,temp_min_c,temp_max_c,humidity_pct,soil_pH,soil_organic_C_pct,soil_N_kg,soil_P_kg,soil_K_kg,soil_sand_pct,soil_silt_pct,soil_clay_pct
2018,Khordha,pulses,1196,1357,1622,1193.2,31.2,26.7,36.4,79.1,6.6,0.89,181.9,17.7,102.0,53.5,20.0,26.5
2018,Khordha,groundnut,2042,1298,2650,1392.5,26.3,22.5,31.9,79.3,6.3,1.02,85.7,6.8,214.6,42.8,20.0,37.2
2018,Khordha,sesame,725,1538,1115,1166.8,26.3,21.1,31.2,83.6,6.7,0.94,258.3,16.1,86.9,57.1,36.4,6.5
2018,Koraput,rice,2534,1683,4264,1076.6,28.7,22.7,34.5,77.9,6.8,0.84,191.2,32.1,131.3,48.7,27.0,24.3
2018,Koraput,maize,1835,1881,3451,1039.2,28.6,24.9,33.7,71.3,5.6,0.67,212.8,24.3,139.8,51.8,33.9,14.3
2018,Koraput,pulses,1203,2125,2556,1385.4,25.6,21.1,29.9,66.7,7.2,0.97,143.4,14.0,168.6,35.9,27.7,36.4
2018,Koraput,groundnut,2136,1693,3616,1390.9,29.5,25.2,33.6,67.2,6.0,0.84,189.7,23.6,219.8,53.2,39.9,6.9
2018,Koraput,sesame,408,2221,906,1544.5,21.0,15.3,25.8,61.5,6.9,1.31,238.8,16.3,102.8,46.4,43.7,9.9
2018,Malkangiri,rice,2403,1854,4455,1764.4,29.2,23.0,32.7,62.9,6.5,0.5,280.0,34.1,123.3,62.8,35.0,2.2
2018,Malkangiri,maize,2647,2072,5484,1315.2,29.8,23.5,35.3,68.6,6.8,0.56,207.6,8.9,61.0,45.5,47.6,6.9
2018,Malkangiri,pulses,1431,1959,2803,1549.4,25.9,22.8,28.7,58.2,6.9,0.61,223.0,36.5,95.0,49.8,40.4,9.8
2018,Malkangiri,groundnut,1584,2677,4240,1142.5,26.2,19.1,31.7,79.3,7.2,0.6,262.5,15.0,122.8,42.3,28.8,28.9
2018,Malkangiri,sesame,1105,2133,2356,1101.8,28.3,23.6,33.0,70.5,6.7,0.92,181.8,28.5,138.9,38.5,20.3,41.2
2018,Mayurbhanj,rice,2745,2006,5506,1242.2,29.1,24.6,32.7,70.7,6.7,0.72,273.7,5.0,206.0,52.9,39.6,7.5
2018,Mayurbhanj,maize,1166,2641,3079,994.7,26.0,21.2,31.4,76.4,6.9,1.04,212.6,24.2,95.5,37.5,44.0,18.5
2018,Mayurbhanj,pulses,1409,2361,3326,1097.1,28.8,25.0,34.9,67.4,7.3,0.34,288.2,16.4,131.0,46.9,28.0,25.1
2018,Mayurbhanj,groundnut,1781,1631,2904,1059.8,28.0,23.9,32.2,56.3,6.2,1.19,157.7,12.7,159.7,41.3,57.3,1.4
2018,Mayurbhanj,sesame,859,2167,1861,1388.8,28.8,23.6,33.6,90.0,6.5,0.67,167.7,5.0,191.1,21.5,34.9,43.6
2018,Nabarangpur,rice,2448,3119,7635,833.7,25.2,20.3,30.0,64.5,6.5,0.42,217.9,5.0,148.7,39.0,45.2,15.8
2018,Nabarangpur,maize,2438,1834,4471,1478.1,26.4,22.4,33.1,75.2,6.5,1.01,213.7,19.3,83.7,42.3,41.2,16.5
2018,Nabarangpur,pulses,1169,2451,2865,1276.7,25.2,21.5,30.0,64.8,6.7,0.58,169.2,30.5,157.4,38.0,35.2,26.8
2018,Nabarangpur,groundnut,2144,2146,4601,1318.6,25.5,19.5,32.8,62.1,5.9,0.85,243.8,19.1,97.3,43.9,41.0,15.1
2018,Nabarangpur,sesame,798,2303,1837,1432.9,27.5,22.5,33.3,61.4,6.0,0.72,175.4,12.0,241.5,66.7,31.5,1.8
2018,Nuapada,rice,2522,1906,4806,1421.5,29.6,26.4,35.1,56.9,7.4,0.93,158.8,17.6,135.6,50.3,45.4,4.3
2018,Nuapada,maize,1712,2919,4997,1521.1,25.2,20.1,31.9,82.3,6.3,1.04,349.9,21.1,118.4,46.7,37.5,15.8
2018,Nuapada,pulses,1068,2220,2370,949.1,25.7,19.9,28.9,79.0,5.5,0.28,175.1,22.9,216.3,45.6,32.5,21.9
2018,Nuapada,groundnut,1944,1564,3040,1227.9,24.6,19.5,29.5,62.0,6.6,0.85,258.8,5.0,146.2,37.4,43.7,18.9
2018,Nuapada,sesame,1088,2253,2451,1059.2,28.8,25.3,32.1,57.2,6.5,1.0,51.2,33.2,156.6,29.3,36.0,34.7
2018,Nayagarh,rice,2773,2299,6375,1419.8,24.3,19.7,28.4,87.2,6.8,1.65,176.6,12.8,142.9,58.8,31.3,9.9
2018,Nayagarh,maize,2031,2048,4159,1207.9,25.7,20.8,30.5,69.9,7.0,1.33,158.0,16.1,108.7,46.9,29.6,23.5
2018,Nayagarh,pulses,1259,2551,3211,694.8,28.0,23.5,33.5,61.0,7.1,1.07,228.4,27.9,112.7,38.8,42.5,18.7
2018,Nayagarh,groundnut,1608,2722,4376,1135.3,28.0,20.9,32.3,70.7,7.0,1.09,183.6,14.8,138.3,59.5,32.2,8.3
2018,Nayagarh,sesame,919,1786,1641,1341.1,27.3,23.3,31.3,50.0,6.1,1.04,266.2,26.9,177.7,43.7,42.7,13.6
2018,Puri,rice,2571,2902,7461,1180.3,29.7,23.8,35.4,50.0,7.0,0.76,177.8,5.2,149.7,45.3,22.0,32.7
2018,Puri,maize,1631,2243,3658,1374.3,27.4,21.2,32.3,69.5,6.0,0.33,292.7,31.3,80.4,46.6,34.0,19.4
2018,Puri,pulses,1131,1795,2030,1276.3,28.6,23.2,33.5,68.4,7.0,0.94,203.6,19.6,167.3,40.3,43.2,16.5
2018,Puri,groundnut,1531,1794,2746,1322.2,24.7,21.3,29.8,53.0,5.9,1.03,189.8,32.9,89.8,44.1,39.0,16.9
2018,Puri,sesame,607,2515,1526,1302.1,23.8,18.8,29.2,64.1,5.8,0.88,310.6,16.1,228.5,37.5,37.2,25.3
2018,Rayagada,rice,2692,1995,5370,1140.5,28.5,21.6,33.8,64.8,6.4,1.56,206.7,14.1,92.7,26.7,38.6,34.7
2018,Rayagada,maize,2163,1801,3895,1197.0,24.7,19.6,30.2,64.6,7.3,0.55,214.2,28.5,146.1,43.1,20.7,36.2
2018,Rayagada,pulses,1539,1915,2947,1307.5,28.3,23.9,33.1,83.3,5.9,1.44,162.8,8.2,156.6,67.1,20.0,12.9
2018,Rayagada,groundnut,1764,2238,3947,1206.7,27.8,23.5,32.2,68.5,5.9,0.79,180.6,15.3,166.0,26.8,32.7,40.5
2018,Rayagada,sesame,1479,1456,2153,1457.1,27.1,22.7,30.8,71.4,7.2,0.68,196.0,30.1,167.0,29.3,36.0,34.7
2018,Sambalpur,rice,2878,1981,5701,651.7,27.8,23.0,31.0,53.2,7.0,0.58,154.6,19.6,117.8,46.0,33.0,21.0
2018,Sambalpur,maize,1700,1744,2964,1288.6,27.1,22.2,34.0,77.3,6.9,0.75,211.0,15.7,188.9,43.9,37.2,18.9
2018,Sambalpur,pulses,1240,1990,2467,1787.6,25.7,21.4,31.4,64.0,6.4,0.47,224.6,25.0,134.2,52.1,20.0,27.9
2018,Sambalpur,groundnut,1623,1915,3108,965.5,23.5,18.8,29.2,82.8,6.2,1.02,231.8,32.2,132.5,27.0,35.7,37.3
2018,Sambalpur,sesame,646,1638,1058,1139.8,26.3,21.2,32.0,66.3,6.7,0.8,246.8,18.1,146.1,41.3,33.4,25.3
2018,Sonepur,rice,2304,1558,3589,1355.2,24.8,20.1,30.8,66.5,6.9,0.62,147.4,5.0,215.6,33.6,42.5,23.9
2018,Sonepur,maize,1750,2658,4651,1641.4,23.6,19.7,29.4,75.1,6.9,0.63,299.4,21.2,89.2,42.5,23.0,34.5
2018,Sonepur,pulses,1597,1669,2665,1298.5,26.1,21.7,29.2,76.0,7.1,0.53,122.7,28.0,67.7,57.2,26.0,16.8
2018,Sonepur,groundnut,1524,2124,3236,992.4,25.6,20.2,28.2,86.4,6.5,0.41,149.1,29.9,180.1,58.9,28.2,12.9
2018,Sonepur,sesame,974,2213,2155,1339.1,29.3,25.0,34.2,63.9,6.5,1.01,117.3,31.1,93.0,41.9,47.4,10.7
2018,Sundargarh,rice,2582,2169,5600,963.9,24.9,19.0,29.3,65.1,7.0,0.49,213.5,20.4,149.9,39.8,29.2,31.0
2018,Sundargarh,maize,1730,2241,3876,1066.4,28.9,24.1,32.8,67.6,6.3,1.1,181.5,17.2,220.6,50.1,51.6,0.0
2018,Sundargarh,pulses,1514,1556,2355,1398.0,30.1,23.6,36.1,79.7,6.3,0.55,182.4,5.0,217.1,42.2,47.9,9.9
2018,Sundargarh,groundnut,1492,2541,3791,1101.0,24.4,17.8,30.5,72.1,6.5,0.93,209.7,12.1,129.4,64.6,60.0,0.0
2018,Sundargarh,sesame,1290,2239,2888,1132.5,25.4,21.1,29.8,90.0,7.4,1.02,152.0,28.9,138.1,23.5,37.9,38.6
2018,Bhawanipatna,rice,2289,1595,3650,1149.9,26.0,21.0,30.9,51.2,7.3,0.5,152.4,16.7,144.6,59.6,37.7,2.7
2018,Bhawanipatna,maize,2141,2137,4575,1246.3,27.6,24.5,32.4,81.6,8.0,0.44,221.2,14.3,252.4,31.5,41.2,27.3
2018,Bhawanipatna,pulses,848,1840,1560,1193.1,29.1,25.2,34.8,70.2,6.6,1.09,135.9,28.1,121.6,56.0,38.3,5.7
2018,Bhawanipatna,groundnut,1747,1704,2976,1364.7,29.5,25.0,33.4,76.9,5.8,0.41,146.9,15.8,83.2,25.6,23.6,50.8
2018,Bhawanipatna,sesame,1060,1364,1445,1131.9,30.9,25.9,36.2,60.5,7.6,0.64,188.6,33.2,140.9,45.5,32.2,22.3
2019,Angul,rice,2431,2185,5311,1310.6,25.7,21.5,30.1,56.0,5.7,0.89,246.9,28.7,50.0,42.5,24.0,33.5
2019,Angul,maize,2035,1791,3644,1318.4,27.0,23.9,31.0,70.1,6.5,0.38,123.2,20.6,79.8,28.3,30.5,41.2
2019,Angul,pulses,1077,1560,1680,1059.3,27.0,22.7,32.1,66.2,6.6,1.06,242.0,32.9,191.9,47.4,30.7,21.9
2019,Angul,groundnut,1703,1561,2658,1200.9,28.4,24.1,33.4,63.2,6.6,0.64,163.0,13.2,175.2,44.0,30.7,25.3
2019,Angul,sesame,965,1792,1729,1425.3,25.1,20.3,28.7,66.5,5.7,1.02,238.3,27.8,151.4,36.2,27.0,36.8
2019,Balangir,rice,2882,2717,7830,1224.5,26.0,19.6,30.3,72.3,7.2,0.55,241.5,25.2,148.0,35.1,27.8,37.1
2019,Balangir,maize,2072,1288,2668,1226.1,28.1,22.1,31.7,83.2,7.3,0.92,148.1,16.7,147.6,47.7,35.2,17.1
2019,Balangir,pulses,1270,1954,2481,1253.0,26.1,21.4,30.5,89.2,7.2,0.97,266.3,28.0,159.1,29.9,32.4,37.7
2019,Balangir,groundnut,1716,1433,2459,902.8,28.0,22.7,31.8,62.5,7.1,0.54,208.5,18.1,175.3,36.4,35.9,27.7
2019,Balangir,sesame,942,2115,1992,1215.8,27.7,20.5,35.3,63.6,5.3,0.98,209.3,30.6,164.2,45.6,46.3,8.1
2019,Bargarh,rice,2817,1306,3679,1036.7,26.8,21.7,31.6,74.3,7.0,1.32,228.9,11.5,142.6,44.2,40.1,15.7
2019,Bargarh,maize,2097,3025,6343,1107.7,27.8,20.4,32.2,71.5,6.0,0.82,161.0,30.5,157.4,35.6,43.4,21.0
2019,Bargarh,pulses,1244,2476,3080,970.5,27.7,21.9,32.3,57.4,6.5,1.17,256.3,15.7,85.8,40.7,30.3,29.0
2019,Bargarh,groundnut,1911,1947,3720,1049.3,29.2,24.1,34.6,52.8,5.3,0.37,176.0,25.8,50.0,60.9,36.7,2.4
2019,Bargarh,sesame,1240,1557,1930,1300.8,27.2,21.4,32.0,74.7,7.1,0.6,212.1,5.0,185.1,64.5,22.6,12.9
2019,Bhadrak,rice,2477,2440,6043,1206.3,27.3,22.7,31.9,69.1,6.5,0.45,196.7,35.7,129.0,32.6,33.5,33.9
2019,Bhadrak,maize,1821,1330,2421,1227.8,25.6,21.2,30.8,54.7,5.6,1.0,103.5,10.2,60.0,40.1,39.3,20.6
2019,Bhadrak,pulses,1228,3195,3923,1417.4,25.1,21.3,32.8,80.6,6.8,0.82,213.7,5.2,157.9,45.7,26.0,28.3
2019,Bhadrak,groundnut,1665,2757,4590,1175.0,31.1,27.8,35.6,54.5,5.9,0.55,215.8,22.7,116.0,22.7,49.8,27.5
2019,Bhadrak,sesame,828,1441,1193,1255.0,27.4,22.7,32.5,58.4,6.9,0.5,169.7,26.5,210.2,60.9,45.6,0.0
2019,Boudh,rice,2418,1229,2971,1481.0,29.7,25.4,35.6,66.7,7.3,0.65,298.9,27.9,239.9,40.4,39.1,20.5
2019,Boudh,maize,1757,2421,4253,1379.8,31.8,26.3,37.5,65.3,6.8,0.69,205.8,21.7,132.4,45.6,31.2,23.2
2019,Boudh,pulses,1105,2538,2804,1235.1,27.7,24.2,33.1,75.3,6.3,1.43,85.5,27.8,185.6,50.4,36.8,12.8
2019,Boudh,groundnut,1937,2434,4714,1054.8,27.6,22.8,31.5,77.2,6.2,0.35,173.0,12.0,201.4,46.5,48.8,4.7
2019,Boudh,sesame,733,2437,1786,1767.9,27.7,21.8,33.4,55.8,6.8,0.89,187.0,11.2,184.7,35.3,56.3,8.4
2019,Cuttack,rice,2528,1388,3508,1097.2,26.4,19.0,30.5,68.8,6.2,0.95,173.9,8.6,140.2,42.0,29.1,28.9
2019,Cuttack,maize,1865,2592,4834,1136.1,24.7,20.2,29.8,56.6,7.3,1.06,271.5,23.9,50.0,60.4,26.4,13.2
2019,Cuttack,pulses,1004,2078,2086,1475.6,29.1,23.2,33.8,66.7,6.7,0.76,244.5,28.3,179.6,20.0,36.3,43.7
2019,Cuttack,groundnut,1772,2084,3692,1049.1,24.4,18.9,29.0,75.7,6.2,1.22,250.1,23.0,139.3,53.5,38.9,7.6
2019,Cuttack,sesame,959,2521,2417,1485.3,24.5,20.6,28.7,55.0,6.5,0.98,198.9,14.7,206.3,46.4,38.4,15.2
2019,Deogarh,rice,2788,1938,5403,1612.0,26.1,19.1,30.1,75.2,6.2,1.14,176.1,22.9,117.5,54.4,28.4,17.2
2019,Deogarh,maize,2420,1502,3634,930.9,28.9,24.5,33.9,66.8,5.8,0.78,263.2,30.0,161.6,56.1,24.4,19.5
2019,Deogarh,pulses,1118,2197,2456,1173.9,26.5,22.7,29.4,78.2,6.6,1.07,178.1,12.9,150.3,53.5,32.7,13.8
2019,Deogarh,groundnut,2000,1496,2992,1167.7,26.9,20.7,32.1,87.5,5.8,0.84,209.0,26.2,109.3,61.8,35.1,3.1
2019,Deogarh,sesame,628,1991,1250,1137.4,32.6,26.6,37.6,68.9,7.0,1.1,54.4,26.4,151.4,31.9,43.8,24.3
2019,Dhenkanal,rice,3061,2278,6972,1420.1,30.6,26.4,33.7,76.6,6.4,0.39,196.1,27.3,142.6,37.1,32.8,30.1
2019,Dhenkanal,maize,1995,1035,2064,1171.4,24.3,18.6,27.7,80.1,6.3,0.64,214.7,11.3,163.9,37.7,29.4,32.9
2019,Dhenkanal,pulses,1301,1430,1860,947.1,27.5,22.5,32.7,73.3,6.5,0.98,204.9,5.0,62.6,64.3,35.0,0.7
2019,Dhenkanal,groundnut,2037,1827,3721,1188.4,26.1,18.6,31.4,64.7,5.7,1.39,191.8,27.4,192.8,40.4,41.7,17.9
2019,Dhenkanal,sesame,748,1504,1124,1432.9,26.7,21.2,32.1,76.4,5.7,0.62,183.8,11.7,171.5,56.9,48.5,0.0
2019,Gajapati,rice,2415,2145,5180,1289.1,28.2,24.1,35.0,79.3,7.0,1.16,226.7,9.7,143.1,28.5,39.2,32.3
2019,Gajapati,maize,1957,1979,3872,1440.8,26.1,21.4,31.1,51.6,6.4,0.2,170.7,28.6,172.4,39.1,35.4,25.5
2019,Gajapati,pulses,931,1998,1860,1786.1,30.7,25.6,35.9,60.2,6.1,0.91,173.8,29.0,228.5,48.3,36.0,15.7
2019,Gajapati,groundnut,1379,2373,3272,971.3,26.2,20.2,32.2,65.3,6.3,0.59,140.1,13.7,69.3,51.8,38.9,9.3
2019,Gajapati,sesame,1040,1522,1582,961.0,27.1,22.0,32.0,67.1,7.4,0.93,298.5,32.7,235.2,34.3,40.9,24.8
2019,Ganjam,rice,2392,1168,2793,1499.2,26.4,22.5,31.0,62.0,6.2,0.73,286.5,13.3,233.0,53.5,39.0,7.5
2019,Ganjam,maize,2187,2006,4387,1457.2,28.1,24.8,33.4,77.8,6.4,0.84,169.4,6.2,72.5,29.6,41.7,28.7
2019,Ganjam,pulses,577,1666,961,1046.9,26.4,23.3,31.8,57.3,7.1,0.61,195.2,20.0,162.2,45.4,30.7,23.9
2019,Ganjam,groundnut,1885,2233,4209,1047.0,27.9,21.7,33.6,79.3,6.6,0.52,159.5,23.2,197.1,70.0,44.8,0.0
2019,Ganjam,sesame,607,1616,980,1655.7,26.6,21.6,30.6,85.7,6.8,0.57,150.3,23.1,152.2,53.3,40.5,6.2
2019,Jagatsinghpur,rice,2433,1728,4204,1168.0,25.9,21.0,30.9,61.0,6.8,0.69,157.9,16.5,162.1,45.8,39.2,15.0
2019,Jagatsinghpur,maize,2224,2652,5898,1257.1,24.9,20.2,28.9,87.0,7.5,1.0,242.9,22.5,168.3,29.0,34.3,36.7
2019,Jagatsinghpur,pulses,979,2140,2095,1188.1,30.9,25.0,36.2,67.3,7.3,0.79,216.6,20.4,129.8,45.4,20.0,34.6
2019,Jagatsinghpur,groundnut,1413,2174,3071,1513.6,27.7,23.4,31.3,77.8,6.2,0.99,219.5,24.8,151.7,48.8,33.8,17.4
2019,Jagatsinghpur,sesame,741,1518,1124,723.0,26.6,20.1,32.3,72.3,6.1,1.1,194.0,35.7,100.9,37.5,26.5,36.0
2019,Jajpur,rice,2129,1531,3259,1220.6,25.6,24.5,31.7,53.2,6.8,0.81,305.9,30.0,124.8,38.0,50.0,12.0
2019,Jajpur,maize,1631,2095,3416,1173.8,26.3,20.9,31.5,74.6,6.6,0.93,204.7,13.4,150.2,37.9,27.2,34.9
2019,Jajpur,pulses,1115,1940,2163,1207.0,28.8,24.3,34.0,71.2,6.2,0.82,250.1,21.9,161.3,37.9,54.7,7.4
2019,Jajpur,groundnut,1637,1166,1908,1372.0,26.8,22.1,31.3,88.7,6.7,0.96,208.1,22.7,219.9,42.5,20.4,37.1
2019,Jajpur,sesame,1117,2248,2511,1221.6,27.9,23.3,32.9,68.7,6.2,1.16,129.4,43.6,193.9,27.2,32.8,40.0
2019,Jharsuguda,rice,2457,2195,5393,1002.1,27.1,22.2,31.4,61.2,7.0,0.29,223.9,28.0,139.1,45.5,46.6,7.9
2019,Jharsuguda,maize,1823,1699,3097,1100.9,29.3,23.0,32.9,80.1,6.9,1.27,219.3,19.6,207.3,52.0,57.4,0.0
2019,Jharsuguda,pulses,1439,2076,2987,965.2,25.8,22.2,30.6,79.3,6.5,1.11,216.9,16.0,154.4,49.7,36.4,13.9
2019,Jharsuguda,groundnut,1837,1615,2966,1113.4,31.5,25.3,35.0,50.0,6.5,1.07,174.0,30.2,153.0,43.4,42.6,14.0
2019,Jharsuguda,sesame,767,1856,1423,1334.0,26.9,20.0,32.6,76.3,6.5,1.06,183.9,22.8,104.2,55.4,37.9,6.7
2019,Kalahandi,rice,2995,3196,9572,1352.7,27.1,23.0,33.0,72.1,6.8,1.32,158.8,10.8,138.2,53.2,40.5,6.3
2019,Kalahandi,maize,1776,2378,4223,959.8,25.3,20.4,29.7,78.9,6.6,1.33,187.6,18.8,210.5,44.1,49.9,6.0
2019,Kalahandi,pulses,1335,823,1098,1435.5,28.8,22.8,31.9,63.4,6.2,0.55,287.1,19.9,148.2,50.5,40.7,8.8
2019,Kalahandi,groundnut,966,1676,1619,917.4,27.8,23.1,32.8,50.0,6.3,1.13,270.5,27.2,83.2,57.6,42.2,0.2
2019,Kalahandi,sesame,870,987,858,1390.7,25.8,20.5,30.9,85.4,6.4,0.8,278.9,13.4,190.7,43.0,25.0,32.0
2019,Kandhamal,rice,2500,2345,5862,1470.7,29.9,25.2,33.9,66.8,5.9,0.73,182.9,27.3,50.0,37.7,27.7,34.6
2019,Kandhamal,maize,2296,1443,3313,1245.3,26.7,20.7,32.3,71.2,6.2,0.24,212.4,25.3,71.3,32.7,37.5,29.8
2019,Kandhamal,pulses,1284,1504,1931,1085.2,23.3,16.9,27.0,75.4,6.5,1.19,160.4,20.6,65.1,25.6,41.0,33.4
2019,Kandhamal,groundnut,1353,1885,2550,1402.3,28.5,24.2,31.9,75.1,7.2,0.6,159.8,14.8,178.6,57.3,22.6,20.1
2019,Kandhamal,sesame,525,3169,1663,1164.5,27.5,23.2,33.0,79.6,6.6,1.32,183.7,17.4,161.6,49.6,37.3,13.1
2019,Kendrapara,rice,2178,2156,4695,1125.2,25.8,20.8,29.8,58.6,5.2,1.32,227.8,18.8,116.6,20.0,27.7,52.3
2019,Kendrapara,maize,2178,2471,5381,1328.5,27.3,21.0,32.0,80.9,6.3,0.54,149.7,9.4,183.0,37.6,24.7,37.7
2019,Kendrapara,pulses,1378,2163,2980,1392.5,28.0,23.8,33.1,71.3,6.0,0.47,166.0,40.4,129.4,57.3,30.3,12.4
2019,Kendrapara,groundnut,2022,2451,4955,1390.5,27.8,21.4,33.2,87.1,5.7,0.9,214.2,10.6,179.0,30.1,28.5,41.4
2019,Kendrapara,sesame,400,2779,1111,1153.7,31.3,25.5,36.7,64.1,6.0,0.96,196.4,6.6,74.2,35.4,53.2,11.4
2019,Kendujhar,rice,3053,2102,6417,1229.8,26.3,22.2,32.7,88.7,6.1,0.78,177.5,15.8,209.3,31.9,39.7,28.4
2019,Kendujhar,maize,2182,1928,4206,1378.6,27.3,21.1,30.8,66.5,6.5,0.2,145.7,11.9,197.4,37.9,26.8,35.3
2019,Kendujhar,pulses,1404,1191,1672,785.8,26.3,22.7,29.9,75.7,6.9,1.04,255.4,32.4,50.0,49.5,29.7,20.8
2019,Kendujhar,groundnut,1613,2280,3677,853.9,23.5,17.9,29.0,71.4,6.1,1.02,234.0,20.9,91.1,40.7,43.4,15.9
2019,Kendujhar,sesame,1231,1836,2260,1150.1,26.7,21.4,31.1,50.0,7.1,1.34,169.4,9.3,143.1,43.1,45.0,11.9
2019,Khordha,rice,2513,1603,4028,936.3,28.7,23.1,34.8,60.3,7.4,0.28,235.5,5.0,110.5,60.6,43.3,0.0
2019,Khordha,maize,1863,1740,3241,1220.1,28.0,21.7,32.5,53.9,6.6,0.66,135.0,23.0,139.3,48.1,26.1,25.8
2019,Khordha,pulses,1321,1341,1771,1034.5,26.5,19.8,32.3,80.8,7.2,1.88,202.1,34.2,200.6,55.0,52.7,0.0
2019,Khordha,groundnut,1695,1750,2966,1264.0,26.6,21.3,33.2,65.2,6.3,0.85,188.6,5.0,121.0,51.9,49.4,0.0
2019,Khordha,sesame,611,1420,867,1206.0,22.8,18.2,26.1,83.7,6.1,1.3,255.7,13.5,96.4,43.1,34.0,22.9
2019,Koraput,rice,2586,1611,4166,1349.3,27.5,22.8,31.8,68.2,6.1,0.82,204.3,22.6,238.3,43.7,45.0,11.3
2019,Koraput,maize,2057,1880,3867,1176.2,26.9,21.6,30.9,55.3,6.8,1.07,237.3,21.5,188.4,52.1,42.9,5.0
2019,Koraput,pulses,985,1451,1429,1122.3,27.0,22.2,30.1,87.2,6.4,0.85,262.2,5.0,124.4,41.1,31.6,27.3
2019,Koraput,groundnut,1756,2723,4781,1334.7,28.9,23.9,32.5,50.0,5.7,0.91,201.6,17.9,131.6,65.1,26.8,8.1
2019,Koraput,sesame,1131,2000,2262,1187.8,29.4,22.9,34.2,78.0,6.7,0.8,210.2,13.1,134.7,39.2,44.0,16.8
2019,Malkangiri,rice,2476,1351,3345,1055.3,20.6,16.1,25.6,68.6,7.5,0.97,226.5,5.0,131.8,40.1,27.1,32.8
2019,Malkangiri,maize,1800,1095,1971,944.8,28.7,23.8,33.2,69.9,7.1,0.8,227.0,11.5,119.1,48.5,53.9,0.0
2019,Malkangiri,pulses,1557,2291,3567,1230.3,29.8,24.0,32.5,59.5,6.7,0.26,155.1,13.0,137.2,42.1,32.1,25.8
2019,Malkangiri,groundnut,2006,1867,3745,1123.1,24.3,18.3,28.6,59.1,6.6,0.57,173.7,22.6,133.7,68.1,34.3,0.0
2019,Malkangiri,sesame,1054,1029,1084,1027.9,24.8,20.8,30.2,80.4,6.7,0.73,168.5,31.1,253.6,46.4,44.4,9.2
2019,Mayurbhanj,rice,2585,2377,6144,967.1,26.0,20.6,32.2,61.8,5.5,0.65,250.5,5.0,91.2,46.6,33.8,19.6
2019,Mayurbhanj,maize,2148,1385,2974,1135.0,29.4,25.6,35.9,59.3,6.9,0.69,142.8,15.0,177.2,44.9,46.2,8.9
2019,Mayurbhanj,pulses,1558,1408,2193,948.7,24.4,20.3,30.5,75.6,6.2,0.8,270.2,39.1,163.0,20.0,38.0,42.0
2019,Mayurbhanj,groundnut,2033,2112,4293,1345.3,27.7,23.9,31.8,66.8,7.0,0.57,222.8,23.0,229.3,44.6,20.0,35.4
2019,Mayurbhanj,sesame,1061,3069,3256,1342.5,25.4,21.5,29.4,90.0,6.3,0.6,192.1,16.8,228.4,34.9,46.8,18.3
2019,Nabarangpur,rice,2530,2603,6585,1516.5,27.2,22.5,32.3,69.1,5.7,1.27,212.3,8.4,50.0,21.7,42.7,35.6
2019,Nabarangpur,maize,1845,1772,3269,1297.6,26.0,20.5,31.1,69.2,5.7,0.55,230.1,13.2,210.3,68.5,41.6,0.0
2019,Nabarangpur,pulses,1573,2360,3712,1093.1,27.4,20.4,31.9,59.6,5.9,0.73,149.8,36.7,160.8,54.7,32.0,13.3
2019,Nabarangpur,groundnut,1514,1345,2036,1018.4,27.7,22.2,33.3,55.1,6.5,0.49,220.1,24.8,91.4,54.7,58.4,0.0
2019,Nabarangpur,sesame,1108,1918,2125,1136.7,26.6,22.4,31.9,58.6,5.6,0.87,201.1,14.3,85.9,47.9,25.1,27.0
2019,Nuapada,rice,2465,2882,7104,1330.2,24.3,20.6,29.5,56.2,5.5,0.96,216.0,24.5,163.2,44.3,28.4,27.3
2019,Nuapada,maize,2129,2764,5884,1099.8,25.0,21.1,29.1,72.0,5.4,0.93,232.2,5.0,101.0,45.8,33.6,20.6
2019,Nuapada,pulses,1329,1929,2563,1453.0,26.4,22.4,30.3,77.4,6.5,0.99,230.7,5.0,93.0,34.8,26.8,38.4
2019,Nuapada,groundnut,1694,2499,4233,1439.7,26.4,21.7,30.7,70.9,6.6,1.04,239.9,5.0,142.4,58.8,30.6,10.6
2019,Nuapada,sesame,1184,1846,2185,1235.0,24.7,20.8,30.4,78.8,6.5,0.43,202.2,32.6,237.1,41.8,20.0,38.2
2019,Nayagarh,rice,2710,1862,5046,1388.6,27.6,23.5,32.7,83.1,6.4,0.49,120.6,12.3,129.5,53.2,23.8,23.0
2019,Nayagarh,maize,2388,1331,3178,1666.3,30.5,25.4,33.9,69.4,6.3,0.42,214.6,11.8,114.3,43.0,29.3,27.7
2019,Nayagarh,pulses,1719,1732,2977,1288.2,27.3,21.9,32.7,78.8,6.6,0.87,202.9,18.6,104.4,44.4,37.4,18.2
2019,Nayagarh,groundnut,1900,2090,3971,1153.4,26.9,22.5,32.2,67.8,6.6,1.1,164.5,26.0,151.7,65.2,32.8,2.0
2019,Nayagarh,sesame,1073,2007,2153,922.3,26.0,20.1,30.6,50.0,6.5,0.47,206.6,35.5,188.5,60.4,29.4,10.2
2019,Puri,rice,2464,1477,3639,1063.2,25.1,21.4,31.5,50.0,7.2,1.17,225.0,8.9,70.9,39.5,41.3,19.2
